pair,t_in,t_out,dir,hold_d,gross,funding,net,stopped,window_d,z_in
EWY/SAMSUNG,2026-07-21 16:45:00+00:00,2026-07-23 05:25:00+00:00,1,1.5277777777777777,223.50643067395768,16.2409,219.7473306739577,False,10,2.0
EWY/SAMSUNG,2026-07-28 00:25:00+00:00,2026-07-29 09:45:00+00:00,-1,1.3888888888888888,170.68965974669524,-62.73779999999999,87.95185974669525,False,10,2.0
EWY/SAMSUNG,2026-07-30 00:45:00+00:00,2026-07-30 01:40:00+00:00,-1,0.03819444444444445,318.30118587811154,-0.0,298.30118587811154,False,10,2.0
EWY/SAMSUNG,2026-07-31 00:05:00+00:00,2026-07-31 23:25:00+00:00,1,0.9722222222222222,416.55755035478103,-27.858399999999996,368.699150354781,False,10,2.0
EWY/SAMSUNG,2026-08-02 23:05:00+00:00,2026-08-03 07:15:00+00:00,1,0.3402777777777778,331.47664474566216,9.338799999999999,320.81544474566215,False,10,2.0
EWY/SAMSUNG,2026-08-12 02:50:00+00:00,2026-08-13 08:15:00+00:00,1,1.2256944444444444,-53.306441496237674,-18.0785,-91.38494149623767,False,10,2.0
MU/DRAM,2026-06-05 15:40:00+00:00,2026-06-05 22:35:00+00:00,-1,0.2881944444444444,230.02579360888703,-0.2404000000000002,209.78539360888703,False,10,2.0
MU/DRAM,2026-06-06 00:05:00+00:00,2026-06-06 01:00:00+00:00,-1,0.03819444444444445,274.001970285778,-0.0,254.001970285778,False,10,2.0
MU/DRAM,2026-06-06 02:40:00+00:00,2026-06-07 06:15:00+00:00,-1,1.1493055555555556,307.6787804897274,-1.4967,286.1820804897274,False,10,2.0
MU/DRAM,2026-06-11 13:50:00+00:00,2026-06-12 00:05:00+00:00,1,0.4270833333333333,179.78890374076406,1.8344000000000005,161.62330374076404,False,10,2.0
MU/DRAM,2026-06-12 18:15:00+00:00,2026-06-14 20:35:00+00:00,1,2.0972222222222223,131.48521719103223,8.928600000000001,120.41381719103222,False,10,2.0
MU/DRAM,2026-06-17 01:10:00+00:00,2026-06-22 00:05:00+00:00,1,4.954861111111111,-22.686058895044216,11.413899999999995,-31.27215889504422,False,10,2.0
MU/DRAM,2026-06-23 04:20:00+00:00,2026-06-24 13:40:00+00:00,-1,1.3888888888888888,418.1930641424265,-2.514500000000001,395.6785641424265,False,10,2.0
MU/DRAM,2026-06-25 05:25:00+00:00,2026-06-28 22:50:00+00:00,-1,3.7256944444444446,221.96600240085775,-3.4635000000000047,198.50250240085774,False,10,2.0
MU/DRAM,2026-07-06 00:55:00+00:00,2026-07-08 04:55:00+00:00,1,2.1666666666666665,95.69664104055562,-9.2243,66.47234104055562,False,10,2.0
MU/DRAM,2026-07-08 21:40:00+00:00,2026-07-09 02:55:00+00:00,1,0.21875,241.51426820019088,1.6906,223.20486820019087,False,10,2.0
MU/DRAM,2026-07-13 01:15:00+00:00,2026-07-15 18:15:00+00:00,-1,2.7083333333333335,113.7116774882354,-10.102100000000002,83.60957748823539,False,10,2.0
MU/DRAM,2026-07-17 03:35:00+00:00,2026-07-19 04:10:00+00:00,-1,2.0243055555555554,267.5230997387535,4.228599999999999,251.75169973875347,False,10,2.0
MU/DRAM,2026-07-22 06:45:00+00:00,2026-07-27 14:15:00+00:00,-1,5.3125,-107.33507496361774,-9.7686,-137.10367496361775,False,10,2.0
MU/DRAM,2026-07-29 04:30:00+00:00,2026-07-29 14:00:00+00:00,-1,0.3958333333333333,362.50998328584126,2.9297999999999997,345.43978328584126,False,10,2.0
MU/DRAM,2026-07-31 15:25:00+00:00,2026-08-05 05:25:00+00:00,1,4.583333333333333,121.7494272915777,3.733800000000001,105.4832272915777,False,10,2.0
MU/DRAM,2026-08-07 01:40:00+00:00,2026-08-11 10:40:00+00:00,-1,4.375,211.57874044720148,-9.0772,182.50154044720148,False,10,2.0
DRAM/SKHYNIX,2026-06-17 15:30:00+00:00,2026-06-19 04:05:00+00:00,1,1.5243055555555556,211.307977891703,18.089499999999997,209.39747789170298,False,10,2.0
DRAM/SKHYNIX,2026-06-22 01:25:00+00:00,2026-06-23 04:20:00+00:00,1,1.1215277777777777,306.4685293026977,22.501399999999993,308.96992930269766,False,10,2.0
DRAM/SKHYNIX,2026-06-25 13:55:00+00:00,2026-06-26 03:00:00+00:00,1,0.5451388888888888,381.6037455867827,-19.5265,342.0772455867827,False,10,2.0
DRAM/SKHYNIX,2026-07-01 00:40:00+00:00,2026-07-01 12:40:00+00:00,-1,0.5,183.32387664298352,-20.6931,142.6307766429835,False,10,2.0
DRAM/SKHYNIX,2026-07-02 05:35:00+00:00,2026-07-03 01:45:00+00:00,-1,0.8402777777777778,159.4704930140079,-34.54050000000001,104.92999301400789,False,10,2.0
DRAM/SKHYNIX,2026-07-03 05:05:00+00:00,2026-07-06 00:05:00+00:00,1,2.7916666666666665,260.1848550933482,-7.760599999999999,232.42425509334817,False,10,2.0
DRAM/SKHYNIX,2026-07-13 00:10:00+00:00,2026-07-15 00:30:00+00:00,-1,2.013888888888889,154.183308990608,-126.03610000000002,8.147208990607979,False,10,2.0
DRAM/SKHYNIX,2026-07-17 17:20:00+00:00,2026-07-19 08:45:00+00:00,-1,1.6423611111111112,349.43894206978985,11.2688,340.70774206978984,False,10,2.0
DRAM/SKHYNIX,2026-07-24 04:40:00+00:00,2026-07-25 02:55:00+00:00,-1,0.9270833333333334,262.60752563884245,-5.614599999999999,236.99292563884245,False,10,2.0
DRAM/SKHYNIX,2026-07-27 23:05:00+00:00,2026-07-28 11:45:00+00:00,-1,0.5277777777777778,238.2079700885291,-31.581300000000002,186.6266700885291,False,10,2.0
DRAM/SKHYNIX,2026-07-29 01:15:00+00:00,2026-07-29 03:25:00+00:00,-1,0.09027777777777778,-302.5144971458487,-0.0,-322.5144971458487,True,10,2.0
DRAM/SKHYNIX,2026-07-29 03:30:00+00:00,2026-07-29 04:00:00+00:00,-1,0.020833333333333332,-50.498058240321456,-38.4462,-108.94425824032146,True,10,2.0
DRAM/SKHYNIX,2026-07-29 04:05:00+00:00,2026-07-29 04:20:00+00:00,-1,0.010416666666666666,-99.54834033074053,-0.0,-119.54834033074053,True,10,2.0
DRAM/SKHYNIX,2026-07-29 04:25:00+00:00,2026-07-29 04:30:00+00:00,-1,0.003472222222222222,-54.897534066797924,-0.0,-74.89753406679793,True,10,2.0
DRAM/SKHYNIX,2026-07-29 04:35:00+00:00,2026-07-29 04:40:00+00:00,-1,0.003472222222222222,-49.01626855941505,-0.0,-69.01626855941505,True,10,2.0
DRAM/SKHYNIX,2026-07-29 04:45:00+00:00,2026-07-29 04:50:00+00:00,-1,0.003472222222222222,-25.121029541205285,-0.0,-45.12102954120529,True,10,2.0
DRAM/SKHYNIX,2026-07-29 04:55:00+00:00,2026-07-29 05:00:00+00:00,-1,0.003472222222222222,18.619949685038108,-0.0,-1.380050314961892,True,10,2.0
DRAM/SKHYNIX,2026-07-29 05:05:00+00:00,2026-07-30 13:55:00+00:00,-1,1.3680555555555556,-394.16917398159364,-54.9967,-469.1658739815936,True,10,2.0
DRAM/SKHYNIX,2026-07-30 14:00:00+00:00,2026-07-30 14:05:00+00:00,-1,0.003472222222222222,-48.06561059847605,-0.0,-68.06561059847604,True,10,2.0
DRAM/SKHYNIX,2026-07-30 14:10:00+00:00,2026-07-30 14:15:00+00:00,-1,0.003472222222222222,10.452073086136263,-0.0,-9.547926913863737,True,10,2.0
DRAM/SKHYNIX,2026-07-30 14:20:00+00:00,2026-07-31 04:20:00+00:00,-1,0.5833333333333334,677.2580925817298,-46.295399999999994,610.9626925817298,False,10,2.0
DRAM/SKHYNIX,2026-08-06 15:00:00+00:00,2026-08-12 03:05:00+00:00,-1,5.503472222222222,-135.8732056324068,-49.5983,-205.4715056324068,False,10,2.0
MU/SKHYNIX,2026-06-17 04:50:00+00:00,2026-06-22 20:00:00+00:00,1,5.631944444444445,-279.40516926012157,93.97030000000001,-205.43486926012156,False,10,2.0
MU/SKHYNIX,2026-06-26 04:50:00+00:00,2026-06-28 07:45:00+00:00,-1,2.1215277777777777,602.5728388957842,-34.791399999999996,547.7814388957843,False,10,2.0
MU/SKHYNIX,2026-06-29 00:15:00+00:00,2026-06-29 13:50:00+00:00,-1,0.5659722222222222,538.3553030853002,-24.9807,493.37460308530024,False,10,2.0
MU/SKHYNIX,2026-07-01 01:10:00+00:00,2026-07-01 20:00:00+00:00,-1,0.7847222222222222,489.4950161842601,2.0731999999999977,471.5682161842601,False,10,2.0
MU/SKHYNIX,2026-07-02 06:10:00+00:00,2026-07-03 04:10:00+00:00,-1,0.9166666666666666,356.3433454194304,-35.94370000000001,300.3996454194304,False,10,2.0
MU/SKHYNIX,2026-07-08 01:15:00+00:00,2026-07-08 04:35:00+00:00,1,0.1388888888888889,418.787483061527,-0.0,398.787483061527,False,10,2.0
MU/SKHYNIX,2026-07-12 23:55:00+00:00,2026-07-13 00:20:00+00:00,-1,0.017361111111111112,-392.1400406895326,18.072699999999998,-394.0673406895326,True,10,2.0
MU/SKHYNIX,2026-07-13 00:25:00+00:00,2026-07-13 00:30:00+00:00,-1,0.003472222222222222,-16.134076488071624,-0.0,-36.13407648807163,True,10,2.0
MU/SKHYNIX,2026-07-13 00:35:00+00:00,2026-07-13 00:40:00+00:00,-1,0.003472222222222222,-46.963303424099465,-0.0,-66.96330342409946,True,10,2.0
MU/SKHYNIX,2026-07-13 00:45:00+00:00,2026-07-13 00:50:00+00:00,-1,0.003472222222222222,-8.389672474758761,-0.0,-28.38967247475876,True,10,2.0
MU/SKHYNIX,2026-07-13 00:55:00+00:00,2026-07-13 01:00:00+00:00,-1,0.003472222222222222,15.217344589044217,-0.0,-4.782655410955783,True,10,2.0
MU/SKHYNIX,2026-07-13 01:05:00+00:00,2026-07-13 01:10:00+00:00,-1,0.003472222222222222,-51.020135308168776,-0.0,-71.02013530816878,True,10,2.0
MU/SKHYNIX,2026-07-13 01:15:00+00:00,2026-07-13 01:20:00+00:00,-1,0.003472222222222222,21.694709267285724,-0.0,1.6947092672857238,True,10,2.0
MU/SKHYNIX,2026-07-13 01:25:00+00:00,2026-07-13 01:30:00+00:00,-1,0.003472222222222222,162.89395401536052,-0.0,142.89395401536052,True,10,2.0
MU/SKHYNIX,2026-07-13 01:35:00+00:00,2026-07-13 01:40:00+00:00,-1,0.003472222222222222,52.081435168574146,-0.0,32.081435168574146,True,10,2.0
MU/SKHYNIX,2026-07-13 01:45:00+00:00,2026-07-13 01:50:00+00:00,-1,0.003472222222222222,-58.4376478753134,-0.0,-78.4376478753134,True,10,2.0
MU/SKHYNIX,2026-07-13 01:55:00+00:00,2026-07-13 02:00:00+00:00,-1,0.003472222222222222,-46.52977329061476,-0.0,-66.52977329061477,True,10,2.0
MU/SKHYNIX,2026-07-13 02:05:00+00:00,2026-07-13 02:10:00+00:00,-1,0.003472222222222222,56.09943989721668,-0.0,36.09943989721668,True,10,2.0
MU/SKHYNIX,2026-07-13 02:15:00+00:00,2026-07-13 02:20:00+00:00,-1,0.003472222222222222,79.33457346288066,-0.0,59.334573462880655,True,10,2.0
MU/SKHYNIX,2026-07-13 02:25:00+00:00,2026-07-13 02:30:00+00:00,-1,0.003472222222222222,26.995174648850828,-0.0,6.995174648850828,True,10,2.0
MU/SKHYNIX,2026-07-13 02:35:00+00:00,2026-07-13 02:40:00+00:00,-1,0.003472222222222222,19.329406119691033,-0.0,-0.6705938803089673,True,10,2.0
MU/SKHYNIX,2026-07-13 02:45:00+00:00,2026-07-13 02:50:00+00:00,-1,0.003472222222222222,-32.541543376050306,-0.0,-52.541543376050306,True,10,2.0
MU/SKHYNIX,2026-07-13 02:55:00+00:00,2026-07-13 03:00:00+00:00,-1,0.003472222222222222,-22.311548614802856,-0.0,-42.31154861480286,True,10,2.0
MU/SKHYNIX,2026-07-13 03:05:00+00:00,2026-07-13 03:10:00+00:00,-1,0.003472222222222222,3.63182402693874,-0.0,-16.36817597306126,True,10,2.0
MU/SKHYNIX,2026-07-13 03:15:00+00:00,2026-07-13 03:20:00+00:00,-1,0.003472222222222222,31.521643691382994,-0.0,11.521643691382994,True,10,2.0
MU/SKHYNIX,2026-07-13 03:25:00+00:00,2026-07-13 03:30:00+00:00,-1,0.003472222222222222,-21.048875917056087,-0.0,-41.04887591705609,True,10,2.0
MU/SKHYNIX,2026-07-13 03:35:00+00:00,2026-07-13 03:40:00+00:00,-1,0.003472222222222222,53.0226373377261,-0.0,33.0226373377261,True,10,2.0
MU/SKHYNIX,2026-07-13 03:45:00+00:00,2026-07-13 03:50:00+00:00,-1,0.003472222222222222,25.76077789257529,-0.0,5.760777892575291,True,10,2.0
MU/SKHYNIX,2026-07-13 03:55:00+00:00,2026-07-13 04:00:00+00:00,-1,0.003472222222222222,-3.0324590130560627,-0.0,-23.032459013056062,True,10,2.0
MU/SKHYNIX,2026-07-13 04:05:00+00:00,2026-07-13 04:10:00+00:00,-1,0.003472222222222222,-40.189969037575636,-0.0,-60.189969037575636,True,10,2.0
MU/SKHYNIX,2026-07-13 04:15:00+00:00,2026-07-13 04:20:00+00:00,-1,0.003472222222222222,-25.14192392896285,-0.0,-45.14192392896285,True,10,2.0
MU/SKHYNIX,2026-07-13 04:25:00+00:00,2026-07-13 04:30:00+00:00,-1,0.003472222222222222,34.95233649530037,-0.0,14.952336495300372,True,10,2.0
MU/SKHYNIX,2026-07-13 04:35:00+00:00,2026-07-13 04:40:00+00:00,-1,0.003472222222222222,34.84933334098554,-0.0,14.849333340985538,True,10,2.0
MU/SKHYNIX,2026-07-13 04:45:00+00:00,2026-07-13 04:50:00+00:00,-1,0.003472222222222222,-39.161386400215,-0.0,-59.161386400215,True,10,2.0
MU/SKHYNIX,2026-07-13 04:55:00+00:00,2026-07-13 05:00:00+00:00,-1,0.003472222222222222,-20.77933878972514,-0.0,-40.779338789725145,True,10,2.0
MU/SKHYNIX,2026-07-13 05:05:00+00:00,2026-07-13 05:10:00+00:00,-1,0.003472222222222222,24.902014089424416,-0.0,4.902014089424416,True,10,2.0
MU/SKHYNIX,2026-07-13 05:15:00+00:00,2026-07-13 05:20:00+00:00,-1,0.003472222222222222,3.9157545942438126,-0.0,-16.08424540575619,True,10,2.0
MU/SKHYNIX,2026-07-13 05:25:00+00:00,2026-07-13 05:30:00+00:00,-1,0.003472222222222222,33.4715052873341,-0.0,13.471505287334097,True,10,2.0
MU/SKHYNIX,2026-07-13 05:35:00+00:00,2026-07-13 05:40:00+00:00,-1,0.003472222222222222,4.496618138365871,-0.0,-15.503381861634129,True,10,2.0
MU/SKHYNIX,2026-07-13 05:45:00+00:00,2026-07-13 05:50:00+00:00,-1,0.003472222222222222,-53.01473516465233,-0.0,-73.01473516465234,True,10,2.0
MU/SKHYNIX,2026-07-13 05:55:00+00:00,2026-07-13 06:00:00+00:00,-1,0.003472222222222222,7.769775401174047,-0.0,-12.230224598825952,True,10,2.0
MU/SKHYNIX,2026-07-13 06:05:00+00:00,2026-07-13 06:10:00+00:00,-1,0.003472222222222222,-45.98332007215398,-0.0,-65.98332007215399,True,10,2.0
MU/SKHYNIX,2026-07-13 06:15:00+00:00,2026-07-13 06:20:00+00:00,-1,0.003472222222222222,-27.017685028912812,-0.0,-47.01768502891281,True,10,2.0
MU/SKHYNIX,2026-07-13 06:25:00+00:00,2026-07-13 06:30:00+00:00,-1,0.003472222222222222,114.97839374566863,-0.0,94.97839374566863,True,10,2.0
MU/SKHYNIX,2026-07-13 06:35:00+00:00,2026-07-13 06:40:00+00:00,-1,0.003472222222222222,-9.406900482352038,-0.0,-29.406900482352036,True,10,2.0
MU/SKHYNIX,2026-07-13 06:45:00+00:00,2026-07-13 06:50:00+00:00,-1,0.003472222222222222,-20.27794413518873,-0.0,-40.27794413518873,True,10,2.0
MU/SKHYNIX,2026-07-13 06:55:00+00:00,2026-07-13 07:00:00+00:00,-1,0.003472222222222222,-4.133416767616127,-0.0,-24.133416767616126,True,10,2.0
MU/SKHYNIX,2026-07-13 07:05:00+00:00,2026-07-13 07:10:00+00:00,-1,0.003472222222222222,48.44091579393049,-0.0,28.440915793930493,True,10,2.0
MU/SKHYNIX,2026-07-13 07:15:00+00:00,2026-07-13 07:20:00+00:00,-1,0.003472222222222222,13.808338611209036,-0.0,-6.191661388790964,True,10,2.0
MU/SKHYNIX,2026-07-13 07:25:00+00:00,2026-07-13 07:30:00+00:00,-1,0.003472222222222222,-2.974983527765931,-0.0,-22.974983527765932,True,10,2.0
MU/SKHYNIX,2026-07-13 07:35:00+00:00,2026-07-13 07:40:00+00:00,-1,0.003472222222222222,-5.407479845770888,-0.0,-25.407479845770887,True,10,2.0
MU/SKHYNIX,2026-07-13 07:45:00+00:00,2026-07-13 07:50:00+00:00,-1,0.003472222222222222,15.318456792486263,-0.0,-4.681543207513737,True,10,2.0
MU/SKHYNIX,2026-07-13 07:55:00+00:00,2026-07-13 08:00:00+00:00,-1,0.003472222222222222,-55.91080287769141,-0.0,-75.91080287769141,True,10,2.0
MU/SKHYNIX,2026-07-13 08:05:00+00:00,2026-07-13 08:10:00+00:00,-1,0.003472222222222222,-16.223915296458987,-0.0,-36.22391529645898,True,10,2.0
MU/SKHYNIX,2026-07-13 08:15:00+00:00,2026-07-13 08:20:00+00:00,-1,0.003472222222222222,-51.48235804357728,-0.0,-71.48235804357728,True,10,2.0
MU/SKHYNIX,2026-07-13 08:25:00+00:00,2026-07-13 08:30:00+00:00,-1,0.003472222222222222,-9.599697261590192,-0.0,-29.599697261590194,True,10,2.0
MU/SKHYNIX,2026-07-13 08:35:00+00:00,2026-07-13 08:40:00+00:00,-1,0.003472222222222222,-27.02853588169229,-0.0,-47.02853588169229,True,10,2.0
MU/SKHYNIX,2026-07-13 08:45:00+00:00,2026-07-13 08:50:00+00:00,-1,0.003472222222222222,-5.977153157374472,-0.0,-25.977153157374474,True,10,2.0
MU/SKHYNIX,2026-07-13 08:55:00+00:00,2026-07-13 09:00:00+00:00,-1,0.003472222222222222,47.03437452607222,-0.0,27.03437452607222,True,10,2.0
MU/SKHYNIX,2026-07-13 09:05:00+00:00,2026-07-13 09:10:00+00:00,-1,0.003472222222222222,18.239313125965186,-0.0,-1.760686874034814,True,10,2.0
MU/SKHYNIX,2026-07-13 09:15:00+00:00,2026-07-13 09:20:00+00:00,-1,0.003472222222222222,1.7542302304035442,-0.0,-18.245769769596457,True,10,2.0
MU/SKHYNIX,2026-07-13 09:25:00+00:00,2026-07-13 09:30:00+00:00,-1,0.003472222222222222,-23.273078221146857,-0.0,-43.27307822114686,True,10,2.0
MU/SKHYNIX,2026-07-13 09:35:00+00:00,2026-07-13 09:40:00+00:00,-1,0.003472222222222222,7.211866835143783,-0.0,-12.788133164856216,True,10,2.0
MU/SKHYNIX,2026-07-13 09:45:00+00:00,2026-07-13 09:50:00+00:00,-1,0.003472222222222222,-9.051403123431605,-0.0,-29.051403123431605,True,10,2.0
MU/SKHYNIX,2026-07-13 09:55:00+00:00,2026-07-13 10:00:00+00:00,-1,0.003472222222222222,11.702313846624012,-0.0,-8.297686153375988,True,10,2.0
MU/SKHYNIX,2026-07-13 10:05:00+00:00,2026-07-13 10:10:00+00:00,-1,0.003472222222222222,10.351844119119267,-0.0,-9.648155880880733,True,10,2.0
MU/SKHYNIX,2026-07-13 10:15:00+00:00,2026-07-13 10:20:00+00:00,-1,0.003472222222222222,-28.347456417802874,-0.0,-48.347456417802874,True,10,2.0
MU/SKHYNIX,2026-07-13 10:25:00+00:00,2026-07-13 10:30:00+00:00,-1,0.003472222222222222,6.762231729336775,-0.0,-13.237768270663224,True,10,2.0
MU/SKHYNIX,2026-07-13 10:35:00+00:00,2026-07-13 10:40:00+00:00,-1,0.003472222222222222,6.257484605647499,-0.0,-13.742515394352502,True,10,2.0
MU/SKHYNIX,2026-07-13 10:45:00+00:00,2026-07-13 10:50:00+00:00,-1,0.003472222222222222,-8.967672836048832,-0.0,-28.967672836048834,True,10,2.0
MU/SKHYNIX,2026-07-13 10:55:00+00:00,2026-07-13 11:00:00+00:00,-1,0.003472222222222222,-30.273562114210588,-0.0,-50.27356211421059,True,10,2.0
MU/SKHYNIX,2026-07-13 11:05:00+00:00,2026-07-13 11:10:00+00:00,-1,0.003472222222222222,5.474503686648016,-0.0,-14.525496313351983,True,10,2.0
MU/SKHYNIX,2026-07-13 11:15:00+00:00,2026-07-13 11:20:00+00:00,-1,0.003472222222222222,-6.423846119187417,-0.0,-26.423846119187417,True,10,2.0
MU/SKHYNIX,2026-07-13 11:25:00+00:00,2026-07-13 11:30:00+00:00,-1,0.003472222222222222,-36.665782267789,-0.0,-56.665782267789,True,10,2.0
MU/SKHYNIX,2026-07-13 11:35:00+00:00,2026-07-13 11:40:00+00:00,-1,0.003472222222222222,-1.1550924653421142,-0.0,-21.155092465342115,True,10,2.0
MU/SKHYNIX,2026-07-13 11:45:00+00:00,2026-07-13 11:50:00+00:00,-1,0.003472222222222222,-18.327210745796595,-0.0,-38.32721074579659,True,10,2.0
MU/SKHYNIX,2026-07-13 11:55:00+00:00,2026-07-13 12:00:00+00:00,-1,0.003472222222222222,29.035720451188237,-0.0,9.035720451188237,True,10,2.0
MU/SKHYNIX,2026-07-13 12:05:00+00:00,2026-07-13 12:10:00+00:00,-1,0.003472222222222222,-25.982491282024082,-0.0,-45.982491282024085,True,10,2.0
MU/SKHYNIX,2026-07-13 12:15:00+00:00,2026-07-13 12:20:00+00:00,-1,0.003472222222222222,11.122390131465668,-0.0,-8.877609868534332,True,10,2.0
MU/SKHYNIX,2026-07-13 12:25:00+00:00,2026-07-13 16:15:00+00:00,-1,0.1597222222222222,-166.4753839282611,-0.0,-186.4753839282611,True,10,2.0
MU/SKHYNIX,2026-07-13 16:20:00+00:00,2026-07-13 16:25:00+00:00,-1,0.003472222222222222,-4.4204068027952745,-0.0,-24.420406802795274,True,10,2.0
MU/SKHYNIX,2026-07-13 16:30:00+00:00,2026-07-13 16:40:00+00:00,-1,0.006944444444444444,8.663121892736845,-0.0,-11.336878107263155,True,10,2.0
MU/SKHYNIX,2026-07-13 16:45:00+00:00,2026-07-13 16:55:00+00:00,-1,0.006944444444444444,-86.43860637239696,-0.0,-106.43860637239696,True,10,2.0
MU/SKHYNIX,2026-07-13 17:00:00+00:00,2026-07-13 19:25:00+00:00,-1,0.10069444444444445,-140.31445349571914,-0.0,-160.31445349571914,True,10,2.0
MU/SKHYNIX,2026-07-13 19:30:00+00:00,2026-07-15 15:15:00+00:00,-1,1.8229166666666667,872.5023403590745,-74.3638,778.1385403590746,False,10,2.0
MU/SKHYNIX,2026-07-17 17:55:00+00:00,2026-07-19 08:00:00+00:00,-1,1.5868055555555556,570.2065084847586,9.902999999999999,560.1095084847586,False,10,2.0
MU/SKHYNIX,2026-07-22 08:10:00+00:00,2026-07-26 23:05:00+00:00,-1,4.621527777777778,60.11443891665776,-27.297399999999996,12.817038916657765,False,10,2.0
MU/SKHYNIX,2026-07-28 08:20:00+00:00,2026-07-28 16:35:00+00:00,-1,0.34375,530.8598143383356,-4.4216,506.43821433833557,False,10,2.0
MU/SKHYNIX,2026-07-29 02:10:00+00:00,2026-07-29 18:05:00+00:00,-1,0.6631944444444444,498.3114659519193,-45.88189999999999,432.4295659519193,False,10,2.0
MU/SKHYNIX,2026-07-30 13:50:00+00:00,2026-07-31 00:35:00+00:00,-1,0.4479166666666667,446.8182892392783,-48.902699999999996,377.9155892392783,False,10,2.0
MU/SKHYNIX,2026-08-06 06:10:00+00:00,2026-08-11 14:20:00+00:00,-1,5.340277777777778,-128.59801375179916,-66.86420000000001,-215.46221375179917,False,10,2.0
SAMSUNG/SKHYNIX,2026-06-08 00:30:00+00:00,2026-06-08 01:30:00+00:00,1,0.041666666666666664,349.0476099792711,-0.0,329.0476099792711,False,5,2.0
SAMSUNG/SKHYNIX,2026-06-08 11:50:00+00:00,2026-06-08 13:55:00+00:00,1,0.08680555555555555,295.8267665547541,-0.0,275.8267665547541,False,5,2.0
SAMSUNG/SKHYNIX,2026-06-09 00:15:00+00:00,2026-06-11 13:05:00+00:00,1,2.5347222222222223,-121.46444585784383,36.409200000000006,-105.05524585784383,False,5,2.0
SAMSUNG/SKHYNIX,2026-06-11 21:50:00+00:00,2026-06-12 00:25:00+00:00,1,0.1076388888888889,541.4382577084481,10.111300000000004,531.5495577084481,False,5,2.0
SAMSUNG/SKHYNIX,2026-06-16 07:55:00+00:00,2026-06-23 05:50:00+00:00,1,6.913194444444445,-1327.2062936615548,60.17470000000002,-1287.0315936615548,False,5,2.0
SAMSUNG/SKHYNIX,2026-06-24 04:35:00+00:00,2026-06-24 20:45:00+00:00,-1,0.6736111111111112,443.2484737416549,0.8825999999999995,424.1310737416549,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-02 06:45:00+00:00,2026-07-03 00:25:00+00:00,-1,0.7361111111111112,-385.84521742075066,-2.621100000000003,-408.46631742075067,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-03 00:30:00+00:00,2026-07-03 00:35:00+00:00,-1,0.003472222222222222,73.07976335700695,-0.0,53.079763357006954,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-03 00:40:00+00:00,2026-07-03 00:45:00+00:00,-1,0.003472222222222222,-8.754706680011159,-0.0,-28.75470668001116,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-03 00:50:00+00:00,2026-07-03 00:55:00+00:00,-1,0.003472222222222222,-83.28219788856934,-0.0,-103.28219788856934,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-03 01:00:00+00:00,2026-07-03 01:05:00+00:00,-1,0.003472222222222222,76.85339705766874,-0.0,56.853397057668744,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-03 01:10:00+00:00,2026-07-03 01:15:00+00:00,-1,0.003472222222222222,-14.025225202537424,-0.0,-34.02522520253743,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-03 01:20:00+00:00,2026-07-03 01:30:00+00:00,-1,0.006944444444444444,18.13682798192464,-0.0,-1.8631720180753604,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-03 01:35:00+00:00,2026-07-03 02:20:00+00:00,-1,0.03125,-120.36214531534662,-0.0,-140.36214531534662,True,5,2.0
SAMSUNG/SKHYNIX,2026-07-03 02:25:00+00:00,2026-07-03 19:15:00+00:00,-1,0.7013888888888888,535.5361107266351,4.1821,519.7182107266351,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-06 04:05:00+00:00,2026-07-07 00:25:00+00:00,-1,0.8472222222222222,208.1838159906698,-20.2525,167.93131599066982,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-07 04:25:00+00:00,2026-07-08 00:20:00+00:00,-1,0.8298611111111112,314.2747465426632,-26.354599999999998,267.9201465426632,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-09 08:35:00+00:00,2026-07-10 00:55:00+00:00,1,0.6805555555555556,347.42562934251185,-9.5291,317.8965293425118,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-10 13:35:00+00:00,2026-07-10 16:20:00+00:00,1,0.11458333333333333,468.4571339367672,-0.0,448.4571339367672,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-13 00:05:00+00:00,2026-07-14 19:55:00+00:00,-1,1.8263888888888888,37.67379628852027,-7.788000000000014,9.885796288520257,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-17 14:55:00+00:00,2026-07-19 09:15:00+00:00,-1,1.7638888888888888,96.58651745718484,18.149600000000003,94.73611745718485,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 00:05:00+00:00,2026-07-27 00:55:00+00:00,-1,0.034722222222222224,153.54524017380822,-0.0,133.54524017380822,False,5,2.0
SAMSUNG/SKHYNIX,2026-07-27 01:30:00+00:00,2026-07-27 02:30:00+00:00,-1,0.041666666666666664,130.69718884283333,-0.0,110.69718884283333,False,5,2.0
